数据生成时间：2019-07-20 14:08
数据生成条件：
1. 时间范围：20190719
2. 时间单位：合计
3. 推广设备：移动设备，计算机
4. 投放网络：全部

账户,日期,推广计划,展现,点击,消费,平均点击价格,点击率,网页转化,电话转化,商桥转化,推广计划ID
"xa-lhszyy","2019-07-19","A-YC-49-引产时间",9,1,13.91,13.91,11.11%,0,0,0,106065019
"xa-lhszyy","2019-07-19","A-YC-57-引产时间",3,0,0.00,0.00,0.00%,0,0,0,106065028
"xa-lhszyy","2019-07-19","A-YC-55-（非地域）引产时间",9,0,0.00,0.00,0.00%,0,0,0,106065036
"xa-lhszyy","2019-07-19","A-YC-12-[引产]手术时间",4,1,9.88,9.88,25.00%,0,0,0,106065072
"xa-lhszyy","2019-07-19","A-RL-18-[人流]时间-X月-m",3,1,5.91,5.91,33.33%,0,0,0,106065108
"xa-lhszyy","2019-07-19","A-RL-15-[人流]时间-周-m",10,1,3.65,3.65,10.00%,0,0,0,106065109
"xa-lhszyy","2019-07-19","A-YC-82-引产时间",48,1,14.61,14.61,2.08%,0,0,0,106065170
"xa-lhszyy","2019-07-19","A-YC-85-地-引产杂",3,0,0.00,0.00,0.00%,0,0,0,106065171
"xa-lhszyy","2019-07-19","A-YC-6-[引产]时间-流量",6,0,0.00,0.00,0.00%,0,0,0,106065031
"xa-lhszyy","2019-07-19","A-RL-23-[时间]X月-m",2,0,0.00,0.00,0.00%,0,0,0,106065132
"xa-lhszyy","2019-07-19","A-YC-68-引产时间",2,0,0.00,0.00,0.00%,0,0,0,106065146
"xa-lhszyy","2019-07-19","A-RL-64-南京药流人流",1,0,0.00,0.00,0.00%,0,0,0,106065063
"xa-lhszyy","2019-07-19","A-RL-16-[人流]医院-m",1,0,0.00,0.00,0.00%,0,0,0,106065106
"xa-lhszyy","2019-07-19","A-YC-83-引产时间-费用",2,0,0.00,0.00,0.00%,0,0,0,106065173
"xa-lhszyy","2019-07-19","A-YC-26-引产",1,0,0.00,0.00,0.00%,0,0,0,106064996
"xa-lhszyy","2019-07-19","A-YC-41-非地域",1,0,0.00,0.00,0.00%,0,0,0,106065012
"xa-lhszyy","2019-07-19","A-RL-5-[流产]无痛技术-m",2,0,0.00,0.00,0.00%,0,0,0,106065047
"xa-lhszyy","2019-07-19","A-YC-79-非-引产",1,0,0.00,0.00,0.00%,0,0,0,106065140
"xa-lhszyy","2019-07-19","A-RL [计生]-无痛人流时间",1,0,0.00,0.00,0.00%,0,0,0,101214199
"xa-lhszyy","2019-07-19","A-RL [人流]-人流医院2",1,1,9.14,9.14,100.00%,0,0,0,101214215
"xa-lhszyy","2019-07-19","A-YC-73-引流",1,0,0.00,0.00,0.00%,0,0,0,106065148
